video_id,comment
_b6D5wMzKZQ,"Glad Lynn you have aired the story ,i watched it in another platform and I prayed that either you or kagoni can air for justice for kings😭😭😭justice prevail"
_b6D5wMzKZQ,"I have no enough words to say,myself I know the pain of loosing a child through natural causes but loosing a child through the hands of those that are supposed to love them!!Jesus Christ I can't imagine.i am praying for you dear that you get justice from this world and from God.This is so painful very painful.#justiceforbabykings"
_b6D5wMzKZQ,This is so painful  and sad ...May God grant her comfort and peace that surpasses all understanding and May he  give her Justice that she deserves.Kenyan system has failed this young lady.
_b6D5wMzKZQ,Oi pole sana mwanagu. Iam lost of words. May God be with you.
_b6D5wMzKZQ,This is very painful 😓.
_b6D5wMzKZQ,"I have never cried this much . I feel sorry for you mum. This baby died a painful death. May justice be done. The sight of this baby tongue out, eyes wide open and pooh in his nappy very sad. Child was suffocated. The spirit of the child knew he wasn't safe he wanted to go with his mum to the shop.  May his soul rest in peace."
_b6D5wMzKZQ,JUSTICE For BABY KINGSLEY ✊
_b6D5wMzKZQ,"No, this one no!High Priest in the order of Melchizedek,plead to God for this case O Jesus."
_b6D5wMzKZQ,Ghai wuui Winnie God b with you that’s all I can say 4 now
_b6D5wMzKZQ,"I am so angry 😡 Lord why would anyone do this to a baby, I don't know what else to say..so sorry weenie, virtual hugs. #JusticeforbabyKingsley. This has broken my heart, where is humanity 💔 ."
_b6D5wMzKZQ,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭I can't hold my  tears 😭😭😭.God you know it all May you give this lady peace and strength 😭😭😭😭.It's painful
_b6D5wMzKZQ,"This is painful, I can’t just imagine the pain. 😢😢😢"
_b6D5wMzKZQ,"Pole sana mama Kingsley. Praying for peace, comfort and strength. Justice for Kingsley"
_b6D5wMzKZQ,Her question is very logic and wise thinking too “ why was his postmortem considered why not hers “ why how Kenya 🇰🇪 siku ile mtawacha hii Tkk toa kitu kidogo haki si dunia tu imeisha tu na mtu analia hivi tu damu may almighty Allah SWT BE STANDING BY YOUR SIDE OF JUSTICE with him everything is possible he can’t be bribed ya Rabb tumbo yangu inawaka jameni this is sooo painful woyeeeee 😭😭😭😭😭😭😭😭🙏
_b6D5wMzKZQ,The God who fights all the battles will fight for this mum. Kingsley’s death will not just end unpunished. The lord of lords is fighting on his behalf. May justice prevail.
_b6D5wMzKZQ,"This is too much aki..So heart breaking 💔💔
May God console the lady's and her family's heart.
God won't allow that man to know peace."
_b6D5wMzKZQ,Receive my hugs from this side wacha mungu hakuonekanie kwa kila jambo
_b6D5wMzKZQ,😭😭😭GOD please give your child peace of mind 🙏 Father we need justice ⚖️ for Kingsley Munene we have seen you doing it before we need you in this GOD 🙏
_b6D5wMzKZQ,"Sorry mom ,I was in the same situation and I felt soo painful despite dying from natural death, but now your child was whole and healthy, his life being taken away by brutal man ,sssooo painful ,I have cried enough but now I have stopped to pray to our living God who is justice, cannot be bribed,has no petitioners to first give you comfort, and serve the killer with what he deserves because He says no evil man shall go unpunished no matter who they are,,dear ,God is with you keep depending on him,I wish I could reach you personally"
_b6D5wMzKZQ,sad n very sad
_b6D5wMzKZQ,As a mother woiiiiiiii😭😭😭😭😭😭😭 my heart is crushing😭😭😭😭 this is painful aaaiii mungu shuka
_b6D5wMzKZQ,"The man didn't want the child from the beginning and he became more bitter when he started giving out for child support,,,,he wanted to cut it short because he was forced to do something that he never wanted to do from the start,,,,too bad she didn't notice😭😭May God be with you mum.My you find justice."
_b6D5wMzKZQ,very FEW KENYAN MEN COMMENTING...MAJORITY R MONESTERS PRAY HARD AND FAST FOR ALL FATHERS
_b6D5wMzKZQ,Exactly.  He never wanted that innocent baby. Child support triggered every demons in him.
_b6D5wMzKZQ,😭😭May that man never know peace....  May God give mama Kingsley strength...  She's really broken justice for baby King 😔😢
_b6D5wMzKZQ,Oh God I feel the pain of this lady give her peace and to the man you can use any amount of money to get justice but beleive in me there is God in heaven who is watching and he knew the truth may you lack peace in this universe 💔💔💔💔
_b6D5wMzKZQ,God give you strength mama kings
_b6D5wMzKZQ,Hugs Winnie God is in control 🙏
_b6D5wMzKZQ,Dear  Lord😭😭😭😭.........AMEN🙏👂
_b6D5wMzKZQ,Is there a woman rep in her County .? Am so heartbroken may that man and his family and anyone who knows the truth and is silent never know peace 💔💔💔
_b6D5wMzKZQ,"It seems that he had planned for everything ..Its sad that Winnie trusted this evil man to bring him to her house after being absent for so long. From the start he didn’t want the kid so he probably thought that killing him will stop Winnie from looking for him and his family. 😭
Take heart Winnie.May God give you peace and guidance during this hard times❤️"
_b6D5wMzKZQ,Oh my 😭😭😭
_b6D5wMzKZQ,Justice for the baby.Thanks Lynn
_b6D5wMzKZQ,"So painful ile uchungu yenye huyo dem anaskia ni mungu tu may God comfort her and let her have justice,,,then huyo mwanaume kuuwa malaika hivo hatakuwa na amani kabisaa,,"
_b6D5wMzKZQ,In God we trust ..with all putting our hands together and praying. To our Almighty ...justice for baby kingsley will be served and the man behind it will be put to pass In jesus name
_b6D5wMzKZQ,Nimelia yangu yoote ni uchungu juu ya uchungu😭😭😭
_b6D5wMzKZQ,This is too painfull mama kingsley God will not let your tears go in vains.
_b6D5wMzKZQ,"Lynn 'Ashaenda  and that's why you are here'... My heart is so heavy .
May God give you justice mam.
I am a mother and I can't begin to describe what am feeling the pain is too much .
oh Lynn may God protect you this is not even a job u r sent from heaven...Hugs"
_b6D5wMzKZQ,"1. The man did not want the child. 
2. The man was asked to pay child support and hence he decided to Eliminate the problem. 
3. Justice will be served."
_b6D5wMzKZQ,Very true.
_b6D5wMzKZQ,"Very, very true he is an evil monster. He preyed  on her, he must not escape justice !"
_b6D5wMzKZQ,True this man didn't want to be responsible ... Justice for baby king.
_b6D5wMzKZQ,My friend this is sad!
_b6D5wMzKZQ,tru and mothers shuld really be carefull when a man/ father shows some kind of signs.
_b6D5wMzKZQ,"That entire family is doomed and under a curse,  the truth is evident and all those who perverted justice will face justice for God cannot be mocked."
_b6D5wMzKZQ,Mmm God can never be mocked
_b6D5wMzKZQ,Amen
_b6D5wMzKZQ,Amen
_b6D5wMzKZQ,🥺🥺 I think shida ilianza kwa child support
_b6D5wMzKZQ,"May God bless  you Lynn Ngugi for helping people with  their own problem, I'm your fan from 🇸🇸🇸🇸🇸🇸 since 2018 ❤️❤️❤️ you Lynn"
_b6D5wMzKZQ,😭😭
_b6D5wMzKZQ,He took the phone away from her and kept in his pocket so that she could not even take the  photos of her child how he exactly looks like when he was killed because how she explains the child’s look after death inamanisha tu amenyongwa au kunyimwa pumzi and if the photos were there then inge-explain much more and more clearly but yeye mwenyewe ame-explain just very clearly and much more the truth has it’s own light huyo magaidi hana kitu ambapo inaitwa utu na + familia wake wote kwa jumla ashikwe na afungwe milele j#justiceforinnocentchild&mom haki pole mom i really feel you 😭😭😭😭😭😭
_b6D5wMzKZQ,"This is so painful,may God grant this mum peace,I feel like killing that animal in man's skin may he never find peace"
_b6D5wMzKZQ,Lin help her please get justice please God wil reward you mydear
_b6D5wMzKZQ,Akh me nalia Tu Niki imagine nilifichiwa watoto wangu 4yr ago vitisho Tu dizo huwa narushiwa sina mtu waku ni seaport nione watoto wangu mamangu nimlevi I feel am nothing in this world am always pray God day and nyt justice Tu ipatikane😭😭😭😭😭
_b6D5wMzKZQ,Me es amother this pains me so much😭😭😭😭may you find Peace mamaa and for your bbyboy  justice will prevail in Jesus might name
_b6D5wMzKZQ,"By the way he never been in that babys life,, alafu anaeda kusema mtoto alikua na nimonia"
_b6D5wMzKZQ,This is very very painful even am crying too let's justice be done
_b6D5wMzKZQ,IF YOU MR MAN (BABYDAD YOU REALLY KILLED UA SON WHOM U WERE NOT TAKING CARE OFF.......MTOTO ALIKUFANYIA NN JAMENI ...WRATH OF GOD WILL FIND WHEREVER YOU ARE 🙏.....POLE SANA my sister
_b6D5wMzKZQ,So painful 😭😭😭😭#justiceforbabykingsley#
_b6D5wMzKZQ,"Good of Abraham, Isaac and Jacob manifest in mama kings life. God show your strength over your daughter and MHSRIP AMEN 🙏"
_b6D5wMzKZQ,May God give u grace
_b6D5wMzKZQ,"This is by far the saddest story I’ve ever watched on here. 😪 Lord, protect, guide and console Winnie.. 🙏🏽🙏🏽"
_b6D5wMzKZQ,Same here😭😭😭
_b6D5wMzKZQ,"This is so painful to watch. I can only imagine the pain and regrets of leaving the lil one behind this why she's blaming herself. 

For the father, it's hard to imagine  that he emerged after such a long time with a mission to take away the life of  an innocent  child.
For those who are playing part in denying this mum the justice for her child, you're as guilty as the murderer.  May God punksh you."
_b6D5wMzKZQ,These is the worst I have watched...driver wa kiraitu murungi during campaign
_b6D5wMzKZQ,Me imagining he is dating an innocent gal somewhere...oooh God.please let him never go unpunished
_b6D5wMzKZQ,"Woi ,God help"
_b6D5wMzKZQ,"There is nothing too hard for God, He hears n answers prayers. May Almighty God grant you n your family Strength n Comfort and Justice for your son. Am sending a huge 🐻 hugs to you Winnie 💙. There is Power in Prayers🙏🏾"
_b6D5wMzKZQ,Pole sana girl😭😭Lynn may God always protect you sweetiee
_b6D5wMzKZQ,😭😭😭😭😭😭😭😭 no words can explain her pain.it will take her soo long to heal from this experience 😥😥. Vengeance belongs to God may that wicked father never have peace the blood of Kingsley will always hound him
_b6D5wMzKZQ,Woi Mungu wa wanyonge jionyeshe😭 this is beyond pain.. mama kings may you find jistice and healing #justiceforbabykingsley
_b6D5wMzKZQ,"I can’t stop crying, this man whether out or in jail he will never have peace, May every night every day see the image of the baby he killed; this man will come to pay. The tears of this girl will haunt this man. Stupid man killing his own blood; he might live not to get his own child. Killing a innocent soul; may he never has peace. For sure God will fight for this girl; let us all support this girl in prayer. Is like the baby sensed that his life was in danger. Corrupt Kenya, God have mercy upon us."
_b6D5wMzKZQ,This is bad
_b6D5wMzKZQ,😭😭😭💔💔God give you strength # justiceforbabykingsley
_b6D5wMzKZQ,That child is past the age of cot death- correct me if I am wrong - 2nd Dr Pathologist.
_b6D5wMzKZQ,Rukia Nduthu you aint wrong .. I am a certified caregiver .. COT death better known as SIDS is common with children under 1 year ..
_b6D5wMzKZQ,@@yasminotieno4645 thank you!
_b6D5wMzKZQ,😥😥😥😥😥so painful to wach
_b6D5wMzKZQ,"God is good. All the time. ❤
It is well. Winfred. It is well.
 Thank you God for what you have done. Thank you for delivering justice . Thank you for restoration. Thank you for healing. Thank you for the  new joy found. Thank you for wiping Wini's tears. God of Job! I thank you. 
Amen."
_b6D5wMzKZQ,Lynn your the best.  May God Reward  you.
_b6D5wMzKZQ,"Lord, God hear the cry 😢 😭 of his girl."
_b6D5wMzKZQ,Justice for baby Kingsley
_b6D5wMzKZQ,"I love u Lynn for airing this story en how u handle things in a right way thanks again Lynn we need justice for our sisters baby,may God grant her strength en justice at the same time"
_b6D5wMzKZQ,#justiceforbabykingsley😭😭😭😭 this was unbearable. More blessings  Lynn!
_b6D5wMzKZQ,Wah this story made me cry. I cannot imagine the pain this mother is going through. As a mother I empathize with this mother. No evil deed will go unpunished. The blood of Abel speaks louder than the blood of Cain. #justiceforbabyKingsleyMunene
_b6D5wMzKZQ,"Pole sana mama Kingsley. Allah akupe faraja na utulivu wa moyo, moyo wako utulie na haki itatendeka. Mtoto mrembo sana lakini usijali, Allah atakulipa. Nimelia na wewe all through the interview but believe me, Justice will be done.  Thank you Lynn, you are our strength sis, asante sana."
_b6D5wMzKZQ,😭😭😭😭😭😭😭😭😭😭😭
_b6D5wMzKZQ,"😭😭😭😭😭so painfully to watch this,God why?Dear God may you give this young girl peace of mind by getting justice for inocent young angel"
_b6D5wMzKZQ,Ghaaaiii father lord wooiii mungu simama
_b6D5wMzKZQ,We need to circulate his photo. He cannot go unpunished.
_b6D5wMzKZQ,This world is full of evil my goodness 💔 😢 😪 the pain this woman is feeling 💔 😢 it's unbearable.  May God console her 🙏
_b6D5wMzKZQ,😰 Oh my God! This is the most painful it can get. May the Lord comfort Karambu. Justice for baby Mûnene.
_b6D5wMzKZQ,"Oh Lynn, this is so painful.
When you cried, I cried a long with you.
He planned this so as not to pay child support. He probably stiffed him with a pillow."
_b6D5wMzKZQ,hakuna anataka kumlea mtoto Dio maana akamuua😭😭😭😭😭 so sorry mama god will help you
_b6D5wMzKZQ,Thanks so much Lynn kakuleta huyu dada apate haki ya mtoto wake
_b6D5wMzKZQ,"I don't have strength to watch, but its soo sad, i feel all the pain, this only women can feel this, tears all thro, justice justice justice"
_b6D5wMzKZQ,"Oooh Lord,before answering my prayers,answer those of Winnie first...Before topping up my strength,top it up for Lynn first....Hear my prayer oooh  God..."
_b6D5wMzKZQ,#justiceforbabykingsley at that moment anajipea nguvu kujibu maswali alaf naambia mungu please dnt let here tears flow again😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭#justiceforbabykingsley
_b6D5wMzKZQ,A grown up man  can kill a kid just becouse he has  been asked to to pay ksh  2000  for upkeep  and pay medical card for a child  this is madness  may she get  justice   and may the cry of  baby Kingsley  haunt him and his whole family .
_b6D5wMzKZQ,"No one can ever measure the pain of bringing a child to this world moreso when alone and the joy that comes afterwards..... I'm so saddened by all this, I've felt her pain as if it were me experiencing the pain......God will see you through this pain and justice will surely be served....That whole family from the man's side is so strange  coz of how they behaved even someone without feelings couldn't display such.... King's soul is surely at Jesus' feet.....Take heart ❤️❤️❤️....God will come through... Amen"
_b6D5wMzKZQ,😭😭😭😭😭😭😭😭
_b6D5wMzKZQ,"I couldn't help but she'd tears 😭. Some human beings  can be so evil. In my opinion I feel that man may have felt 2000/- monthly support was too much and only way to stop it was to end the little boy's life. So many questions that need answers and I pray for justice, even if the lil' King is gone, the mum can find healing after knowing exactly what transpired. May God bless you Lyn for giving an ear to anyone."
_b6D5wMzKZQ,"same here, but he just dug his own grave , he will never know peace"
_b6D5wMzKZQ,Aki hii imefanya nikumbuke mama Davi who's her son was killed by her friend Jeri and the boy friend
_b6D5wMzKZQ,Pole Sana mum May God give you strength only less who will feel the pain May God provide justice
_b6D5wMzKZQ,"I think he killed him because of child up keep , I feel for her but dear mum's if a man doesn't want to be part of a baby' s life let it be move on"
_b6D5wMzKZQ,DCI..emergency hapaa.mm kama hakim wa kiislamu..huyu jamaa ndani
_b6D5wMzKZQ,"Sorry gal and am  sending alot hugs.May God grant you peace,strength comfort and grace to carry on.May the killer be haunted and never find peace with its kins.Oh God !Avange for this women and her son.
#justiceforbabyKingsley"
_b6D5wMzKZQ,"It is too painful to mama Kingsley, truly justice will be found Kingsley has heard you and he is praying to God to remember you."
_b6D5wMzKZQ,"For sure i cant hold my tears,ladies let ex be an ex,the Lord who feeds the birds of the air will step in🙏🙏🙏"
_b6D5wMzKZQ,Winnie sorry may God see you through this hard moment I pray God to provide you with more angles na akupee a man from heaven . Thank you lynn
_b6D5wMzKZQ,Baby daddy asipate amani spirit ya Kings iwe ikimsubua in Jesus name
_b6D5wMzKZQ,"God, this is painful,I never cried this much😢😢"
_b6D5wMzKZQ,I can't even control my tears 😢 😭 😪 💔 😞 am really sorry mommy
_b6D5wMzKZQ,This is too painful 😭😭Justice for kingsley
_b6D5wMzKZQ,"The last time I cried like this is when I lost my dad, we don't really know what led this man do this but what I know is that when a man denies his own child his running away from responsibilities for reasons best known by him,seeing Winnie feel that pain breaks my heart,am in shock to hear that morris even goes ahead and deny that child even in death over the phone call (may you be denied in heaven too)  The parents of Morris tried by all means to cover this man forgetting they are also parents may the tears of this lady and pain of the innocent child haut that family for the rest of there lives together with there generations  ""butokoro ona thiiri"". 
Below in my opinion is what Winnie needs; 
1. Protection and also her parents 
2.#justiceforbabyKingsley
3.a lawyer
4.a therapist
5.a job after all is settled to begin life again.
6.Friends and family that gives her comfort and love.
7. Finance
8.relocating to a different place.
9. Above all she needs our prayers.
Good luck! May the almighty be with you."
_b6D5wMzKZQ,True i thought same she might be in danger when this man sees this story he knows very well he will be jailed and his accomplishe Dr police whoever played this game of changing the truth to lies will face the law but before that this family need protection and our prayers as you said may God blood protect this mama in Jesus name
_b6D5wMzKZQ,Amen .Amen..and Amen ..this is unimaginable
_b6D5wMzKZQ,"That pathologist bonoko! With no sense of humanity! 
Matron pia needs to be checked coz she listened and sided with them!"
_b6D5wMzKZQ,Aki ndaigua ururu ntaigua kairi
_b6D5wMzKZQ,Family iu itikoroona thiiri
_b6D5wMzKZQ,"This young man is a monister, the devil himself..."
_b6D5wMzKZQ,"Please, rest assured that justice is on its way. Your son is fighting you.  You are a hero my dear daughter! God's choice is the best...he chose you... Many people are crying on your behalf including me when I watched this video.. but God is sending his Angels 😇 on your behalf. It's not over until you Win. My advice, please surround yourself with people who  remind you that you matter. No person, situation or circumstance can define who you are....in every situation with prayer and petition with thanksgiving, tell your requests to God. Don't give up my daughter, God is watching you, his time is the best.🙏 Please don't give up nor despair. I've never met you but I will keep you in prayers. For those who are suffering in different ways remember that don't let a situation bring you down, remember God gives you struggles to test your faith. Pray and let it go. Miracles are waiting. You are blessed 🙏"
_b6D5wMzKZQ,"Please, if a God fearing lawyer is out there, please help this Lady tafathali."
_b6D5wMzKZQ,"I can imagine the pain she is going through, just leaving you baby well and in no time he is no more 💔 justice for baby kingsley, and may God serve this people what they deserve"
_b6D5wMzKZQ,I have no words 😭😭😭😭😭😭😭😭
_b6D5wMzKZQ,"I really feel the pain of this mother,thank you Lynn for being the voice of the voiceless. My opinion to younger mothers,the moment mwanaume akikata mtoto akiwa Kwa tumbo pliz don't fight any more,don't force him to take responsibilities,stand up and be the mother and the father to your child. Remember the devil does not bargain,it will only do harm to u again and again. Justice to bby Kingsley and RIP"
_b6D5wMzKZQ,"sure,child support ndio ilileta shida,but hakujua.ni lesson kwa kila mwanamke ukiachana na baby daddy kata story kabisaa. kama mwanaume hataki mtoto wake don't force him..inauma sana😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭💔💔💔💔unyama..ni uchungu sana..na imagine tu kunyimwa pumzi hadi ukate roho..unafanyia innocent kid ivo..God of justice where are you😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 nimeifeel.ni kama ile ya story ya dav na his brother after mama yao kuenda saudi😭😭😭😭😭 unyama 🙆‍♀️😭😭"
_b6D5wMzKZQ,Yuko Mungu mbinguni asikiye maombi yetu🙏
_b6D5wMzKZQ,This is very painful 😭😭 please God comfort her🙏 we pray for justice for King😭
_b6D5wMzKZQ,"Finally Lynn yu have aired a story from a person I know,a church mate and my kids sch bus driver @morris"
_b6D5wMzKZQ,Ati
_b6D5wMzKZQ,Yes
_b6D5wMzKZQ,Ooh God see the pain of this.  Woman..justice to baby Kingsley
_b6D5wMzKZQ,Kingsley's don't rest torment this evil man never give him peace and for mama Kingsley may God give you peace that surpasses human understanding
_b6D5wMzKZQ,"That guy is clearly not human. He's clearly denying his kid even on the phone call with Lyn. May justice catch up with him.
#JusticeforbabyKingsley."
_b6D5wMzKZQ,"This is so heartbreaking may baby Kingsley's killer get no peace, to Winnie take heart, and will continue praying for you, justice to baby Kingsley."
_b6D5wMzKZQ,We need justice on earth....#JusticeforbabyKingsley
_b6D5wMzKZQ,"Please God😭😭😭 heal her 😓😓..
This pain 💔💔.. God  remember her.. Bless her heal her heart🙏🙏"
_b6D5wMzKZQ,"Ive never cried like today ,cot death and asphyxia  are the same an advocate will put that murderer in jail"
_b6D5wMzKZQ,#JusticeforbabyKingsley
_b6D5wMzKZQ,"Really really sad 😔 couldn’t hold my tears 😭 back,may she get justice 😭😭😭"
_b6D5wMzKZQ,#justice forbabykingsley
_b6D5wMzKZQ,God protect our kids from fathers like that hatanimeogopa my xhubby kujakusongelea my kids after i saw this story n God will heal u my dia
_b6D5wMzKZQ,The pain in her voice and the emptiness that lack words to express....oh my God!!!!!Arise for Mama King....this is soo heartbreaking.
_b6D5wMzKZQ,"So sad to lose such a young soul,may the killer never have peace,, #justice for Kingsley."
_b6D5wMzKZQ,Honestly this pain is of another level.Can't listen to this gal even for a moment without crying.What of the pain in her heart?
_b6D5wMzKZQ,God I know u can listen.Even b4 we go to court we send u their .God we want to experience ur power .intervene Jehovah.
_b6D5wMzKZQ,The pain is too much 💔 😪 😫 😭😭😭😭😭
_b6D5wMzKZQ,Mungu akupe nguvu na uaminifu ipo siku haki ya mtoto wako itapatikana maana mungu yupo nawewe hajakuacha hata dakika moja 🙏🙏🙏
_b6D5wMzKZQ,Boss kama unawatch hii story vyenye huyu mama analia plz find her go down her knees and as ask her for forgiveness coz huyu mama mungu atampea justice and it will be too late for you
_b6D5wMzKZQ,Oh Lord 🙏 that's too much for her please 🥺 help her my goodness I didn't finish this episode coz is too emotional 😭😭😭😭🥺💔💔 JUSTICE FOR BABY KINGSLEY 🥺🥺 AND MAY THE KILLER NEVER KNOW PEACE I KNOW THE FEELING   .MY FAMILY HAVE BEEN IN THE SITUATION.IT WAS 2018 WHEN MY GUARDIAN ONLY GUARDIAN WAS MURDERED I FEEL LIKE IS TODAY .😭🥺🥺
_b6D5wMzKZQ,"How on earth can a man use someone's daughter and and subject her to such unbearable pain,why kill the only happiness God had given that young girl,God will make him regret the Evil act"
_b6D5wMzKZQ,"Monster had planned baby Kingsley death before he came to her house , he knew the best way to eliminate her child is by sending her to the market that early morning. Sad to listen!"
_b6D5wMzKZQ,"How on earth can he say that the baby had pneumonia whereas the mother had no idea,? The baby was killed buy that ugly  hearted idiot. May he face hell on earth."
_b6D5wMzKZQ,"My baby daddy denied me with 1 wk pregnancy, and from that day I never looked for him even kwa birth cert I never wrote him , now an happily married to a man who loves my daughter to death"
_b6D5wMzKZQ,"Very painful from my schoolmate, classmate and friend it's true that winfred has passed many things but God of heaven give her justice"
_b6D5wMzKZQ,"Luke 12, the owner of life is diligently pursuing the killer of Kingsley.  God is not a man, never get confused. Mum , encourage Yourself, God is doing His work."
_b6D5wMzKZQ,This baby's blood will haunt the killer forever and ever!
_b6D5wMzKZQ,"Have cried waah!haki Kenya, Justice for Kingsley,May the heavens hear mama Kingsley ❤️May the Heaven here us ,Arise Ooh My Father,Fight for this lady,😭😭😭 He's God of Justice
Mama kings Read psalms 70:21,You will rise again baby gal,Above of God love you sister,
and also to you Dear Angle Lynn kindly
Let psalms 90 keep you all"
_b6D5wMzKZQ,I can't imgn the pain this lady is going through for loosing her own baby in the hands of a person she trusted as the dad.May God heal you mama hugs and may justice be served and may good give you strength to overcome  as a mother it's really sad😭😭😭😭😭😭😭
_b6D5wMzKZQ,"So sad may God continue resting Kingsley in peace,,,,,am watching from Sauth sudan have cried alot & alot have developed stress Right now pray for me too"
_b6D5wMzKZQ,Praying for justice for this innocent blood to prevail in Jesus Mighty name 🙏
_b6D5wMzKZQ,😥 😥 my heart goes out to this mum. Justice for Kingsley.
_b6D5wMzKZQ,it's so painful
_b6D5wMzKZQ,So sad
_b6D5wMzKZQ,"This pain is unbearable, may God intervene 😭😭😭"
_b6D5wMzKZQ,Why this animosity in Kenya? Really sorry mama Kingsley 😞
_b6D5wMzKZQ,Dear God we call upon your mighty name to intervene for baby Kingsly. Let justice prevail. We never call on  your name in vain. AMEN🙏
_b6D5wMzKZQ,There's God in heaven for the voiceless and those denied justice!!!
_b6D5wMzKZQ,This is so  emotional painful and deep to those who know the pain of loosing your loved ones💔my this mother be comforted in the Lord and find justine for her son
_b6D5wMzKZQ,Please God listen to King allow your hand to prevail .Please God am a mother and my heart is torn .Please prevail am begging .
_b6D5wMzKZQ,"That stupid guy killed the baby. I wish she went to the shop with the baby. The baby was calling ""Mum, Mum,"" and she wanted to carry the baby but the evil motived dad/ killer refused. He had come with an intention to kill the baby because  of child support.  This innocent lady needs counseling. The guy needs to rot in Jail. He killed, he killed baby Kingsley."
_b6D5wMzKZQ,"Journalists like Lynn Ngugi are heroes,we should pray for her as she trends in such waters fighting for our justice, she truly is our ESTHER"
_b6D5wMzKZQ,Lets always pray for Lynn Good work for healing the hurting..
_b6D5wMzKZQ,Sending Lynn Love ❤️❤️❤️
_b6D5wMzKZQ,@@janewanjiru1538 may God continue raising her behold her expectations.
_b6D5wMzKZQ,Ameen
_b6D5wMzKZQ,There is God in heaven asikiae maombi yetu
_b6D5wMzKZQ,"This is so heartbreaking,God remember mama Kingsley in Jesus name,have really cried with her.This us painful Justin for baby Kingsley"
_b6D5wMzKZQ,Justice for king!
_b6D5wMzKZQ,"Are there men in this forum feeling this pain😭😭😭 it's so intense! it's cutting so deep.am so sorry dea,"
_b6D5wMzKZQ,Justice for baby Kingsley
_b6D5wMzKZQ,"The pain of this lady actually it hurted mi when she was interviewed by Kamhujia😭😭😭😭, weee ! God help us, fight for our children, fulfill my lovely sister justice and that's my prayer"
_b6D5wMzKZQ,Am unable to finish this story its very painful may God who justify stand for this young woman and see her through
_b6D5wMzKZQ,Its painful let God help her to get Justice
_b6D5wMzKZQ,"Lynn this is not  the easiest story to cover and am grateful that God has granted you grace to touch every heart  may He continue to expand your territories. Winny may God give you strength during this hard time ,continue being strong mama❤️ much love .
#justice for baby Kingsley:"
_b6D5wMzKZQ,"The pain of a mother, God 🙏!!!"
_b6D5wMzKZQ,Sorry mama Kingsley plz keep heart mama so sad
_b6D5wMzKZQ,"This is very heartbreaking 😭😭😭her mourning is still fresh, and kudos to Lynn for letting her cry out wholly"
_b6D5wMzKZQ,Justice for his son
_b6D5wMzKZQ,Fill this lady
_b6D5wMzKZQ,Don't worry justice is on the way
_b6D5wMzKZQ,"We always begg God to send his angel for things like things,let the fire of the Holy spirit burn this man's heart together with the doctor."
_b6D5wMzKZQ,Lyn plz let that girl be protected that killer might get her
_b6D5wMzKZQ,Wueh
_b6D5wMzKZQ,"Winfred,  I Don know you personally.  But I promise you this,  I am standing in the gap for you effective now.  I will intercede and  fast for this case.  Watch and see God  swing into action,  woe unto this bustard, his family and the corrupt doctor. 

It paaiiins 😭😭😭😭😭😭😭😭"
_b6D5wMzKZQ,I've cried myself out... Baba Kingsley you'll die like a dog. Silly! You're in human. How can you kill your own blood. This will haunt you for the rest of your life. #justiceforKingsey
_b6D5wMzKZQ,This is too traumatizing...why would someone do such an act????why???why??May God comfort this young mum
_b6D5wMzKZQ,Sad indeed. May God comfort you ❤️❤️only him can.
_b6D5wMzKZQ,So sad story my God.
_b6D5wMzKZQ,So sad 😭
_b6D5wMzKZQ,May justice prevail and may the culprits be brought to book. Your tears are not in vain mama. #JusticeforbabyKingsley
_b6D5wMzKZQ,😭😭😭😭😭😥😥😥😥
_b6D5wMzKZQ,"A very beautiful girl, very strong and full of wisdom..she doesn't deserve all these.... justice for a handsome bouncing baby boy.#justiceforbabykingsley"
_b6D5wMzKZQ,No co parenting  women. We wont die bringing  this kids alone. This pain is 2 much 4 this young gal. I feel 4 her. May this guy be brought back 2 books. JUSTICE  4 BABY KINGSLSY
_b6D5wMzKZQ,Lynn this is so painful.
_b6D5wMzKZQ,"Hooo God!!!! this is too much to bear😭😭😭😭God avenge for this girl, Woooi hugs mummy, it's too painful, God give you strength, my prayers for her"
_b6D5wMzKZQ,Haki Mungu halali. You will get justice for your son
_b6D5wMzKZQ,Mungu wangu kwani Kunaedanga aje?????
_b6D5wMzKZQ,😭😭😭😭😭😭God
_b6D5wMzKZQ,So painful aki
_b6D5wMzKZQ,God oh
_b6D5wMzKZQ,"So painful,God u are a God of justice help Winnie for her child to get justice."
_b6D5wMzKZQ,😭😭😭😭😭😭😭
_b6D5wMzKZQ,Have been crying throughout the interview😪😪😪may God ease her pain....this kid came as a breakthrough into her life and he has left her😪😪😪.This is my worst fear under this sun God protect our children.
_b6D5wMzKZQ,I feel so sad. Why?
